filename,width,height,class,xmin,ymin,xmax,ymax
banana002S(3).JPG,816,612,banana,466,291,772,450
banana002S(3).JPG,816,612,coin,11,363,114,457
pear005S(5).JPG,504,378,pear,317,99,465,263
pear005S(5).JPG,504,378,coin,5,211,56,259
plum003T(17).JPG,816,612,plum,417,227,588,408
plum003T(17).JPG,816,612,coin,128,130,202,201
fired_dough_twist002S(6).JPG,816,612,fired_dough_twist,436,250,695,376
fired_dough_twist002S(6).JPG,816,612,coin,86,315,165,390
plum002T(17).JPG,816,612,plum,472,238,651,392
plum002T(17).JPG,816,612,coin,146,120,222,192
banana012S(3).JPG,816,612,banana,354,317,694,391
banana012S(3).JPG,816,612,coin,111,346,173,408
banana009S(8).JPG,816,612,banana,116,258,561,353
banana009S(8).JPG,816,612,coin,642,308,706,368
plum002S(3).JPG,816,612,plum,488,242,645,378
plum002S(3).JPG,816,612,coin,145,318,220,387
egg005S(6).JPG,816,612,egg,405,203,566,327
egg005S(6).JPG,816,612,coin,189,272,263,343
doughnut004S(8).JPG,816,612,doughnut,415,328,656,419
doughnut004S(8).JPG,816,612,coin,83,363,149,425
qiwi005T(3).JPG,816,612,qiwi,320,293,488,498
qiwi005T(3).JPG,816,612,coin,202,98,265,159
lemon002T(26).JPG,816,612,lemon,356,227,513,364
lemon002T(26).JPG,816,612,coin,105,176,168,237
pear005T(7).JPG,504,378,pear,155,101,254,216
pear005T(7).JPG,504,378,coin,382,280,416,315
banana002T(1).JPG,816,612,banana,95,83,646,503
banana002T(1).JPG,816,612,coin,405,241,488,322
fired_dough_twist002T(4).JPG,816,612,fired_dough_twist,511,211,630,460
fired_dough_twist002T(4).JPG,816,612,coin,109,130,175,195
banana012T(1).JPG,816,612,banana,470,132,658,506
banana012T(1).JPG,816,612,coin,205,274,271,336
banana014S(6).JPG,816,612,banana,329,382,780,494
banana014S(6).JPG,816,612,coin,27,444,96,518
fired_dough_twist004S(3).JPG,816,612,fired_dough_twist,412,248,679,359
fired_dough_twist004S(3).JPG,816,612,coin,104,300,173,371
doughnut009S(6).JPG,816,612,doughnut,422,261,692,347
doughnut009S(6).JPG,816,612,coin,44,297,114,369
orange008T(2).JPG,816,612,orange,438,257,660,507
orange008T(2).JPG,816,612,coin,156,184,220,246
peach001T(16).JPG,816,612,peach,496,252,673,425
peach001T(16).JPG,816,612,coin,111,168,177,236
lemon001T(8).JPG,816,612,lemon,453,256,627,410
lemon001T(8).JPG,816,612,coin,172,253,235,316
qiwi003S(4).JPG,816,612,qiwi,497,184,677,409
qiwi003S(4).JPG,816,612,coin,61,342,144,420
egg003T(1).JPG,816,612,egg,488,285,620,455
egg003T(1).JPG,816,612,coin,101,276,178,353
plum004T(4).JPG,816,612,plum,387,247,548,432
plum004T(4).JPG,816,612,coin,81,101,159,174
plum004S(14).JPG,816,612,plum,462,225,610,363
plum004S(14).JPG,816,612,coin,155,317,222,383
fired_dough_twist003T(10).JPG,816,612,fired_dough_twist,493,185,613,474
fired_dough_twist003T(10).JPG,816,612,coin,97,209,169,275
fired_dough_twist003S(7).JPG,816,612,fired_dough_twist,435,262,723,364
fired_dough_twist003S(7).JPG,816,612,coin,55,315,137,390
banana013S(2).JPG,816,612,banana,286,344,675,434
banana013S(2).JPG,816,612,coin,111,386,177,448
peach001S(12).JPG,816,612,peach,492,260,656,408
peach001S(12).JPG,816,612,coin,129,363,197,429
pear004S(4).JPG,816,612,pear,489,189,675,379
pear004S(4).JPG,816,612,coin,172,330,237,391
banana003S(2).JPG,816,612,banana,143,257,536,368
banana003S(2).JPG,816,612,coin,694,326,754,402
fired_dough_twist002T(10).JPG,816,612,fired_dough_twist,483,191,624,472
fired_dough_twist002T(10).JPG,816,612,coin,79,107,157,182
egg004T(5).JPG,816,612,egg,422,364,577,485
egg004T(5).JPG,816,612,coin,146,231,214,296
tomato002S(8).JPG,816,612,tomato,392,223,562,363
tomato002S(8).JPG,816,612,coin,123,316,192,376
plum004T(10).JPG,816,612,plum,442,192,664,387
plum004T(10).JPG,816,612,coin,130,44,213,117
mango010S(8).JPG,816,612,mango,481,290,691,398
mango010S(8).JPG,816,612,coin,156,344,223,407
sachima005S(22).JPG,816,612,sachima,466,232,669,327
sachima005S(22).JPG,816,612,coin,35,288,114,360
egg002s(2).JPG,816,612,egg,464,227,612,346
egg002s(2).JPG,816,612,coin,151,292,216,355
orange012T(8).JPG,504,378,orange,93,111,222,222
orange012T(8).JPG,504,378,coin,383,250,418,287
mooncake001T(13).JPG,816,612,mooncake,420,231,553,363
mooncake001T(13).JPG,816,612,coin,109,207,175,269
lemon002S(22).JPG,816,612,lemon,472,248,611,373
lemon002S(22).JPG,816,612,coin,166,328,226,386
bun008S(4).JPG,816,612,bun,433,229,694,349
bun008S(4).JPG,816,612,coin,151,300,223,363
orange009S(1).JPG,816,612,orange,212,261,421,446
orange009S(1).JPG,816,612,coin,656,391,724,458
pear002T(3).JPG,816,612,pear,393,211,601,429
pear002T(3).JPG,816,612,coin,81,216,156,283
doughnut008T(5).JPG,816,612,doughnut,412,195,688,453
doughnut008T(5).JPG,816,612,coin,95,164,161,231
grape001T(4).JPG,816,612,grape,261,89,686,475
grape001T(4).JPG,816,612,coin,155,174,212,235
banana015T(5).JPG,504,378,banana,139,113,389,232
banana015T(5).JPG,504,378,coin,47,138,85,174
qiwi001T(1).JPG,816,612,qiwi,246,47,458,316
qiwi001T(1).JPG,816,612,coin,320,364,390,439
egg001S(4).JPG,816,612,egg,460,277,595,378
egg001S(4).JPG,816,612,coin,169,333,231,394
apple015S(9).JPG,816,612,apple,407,238,614,422
apple015S(9).JPG,816,612,coin,138,378,204,442
fired_dough_twist006T(6).JPG,504,378,fired_dough_twist,153,93,215,237
fired_dough_twist006T(6).JPG,504,378,coin,368,195,404,229
mango008T(7).JPG,816,612,mango,477,278,621,487
mango008T(7).JPG,816,612,coin,147,322,210,387
grape002T(2).JPG,816,612,grape,301,155,627,443
grape002T(2).JPG,816,612,coin,114,130,175,194
banana006T(3).JPG,612,816,banana,75,147,405,648
banana006T(3).JPG,612,816,coin,343,375,427,457
pear001T(5).JPG,816,612,pear,421,246,660,486
pear001T(5).JPG,816,612,coin,114,228,180,297
apple018S(7).JPG,816,612,apple,472,192,672,370
apple018S(7).JPG,816,612,coin,151,323,217,383
sachima005S(8).JPG,816,612,sachima,435,251,632,354
sachima005S(8).JPG,816,612,coin,52,307,132,381
mango005S(12).JPG,816,612,mango,511,355,692,445
mango005S(12).JPG,816,612,coin,176,396,243,461
banana010S(4).JPG,816,612,banana,154,320,570,423
banana010S(4).JPG,816,612,coin,659,362,728,427
orange008S(13).JPG,816,612,orange,463,204,643,372
orange008S(13).JPG,816,612,coin,188,327,247,387
tomato003T(14).JPG,816,612,tomato,395,277,632,493
tomato003T(14).JPG,816,612,coin,132,177,201,236
orange011T(18).JPG,816,612,orange,414,210,639,446
orange011T(18).JPG,816,612,coin,129,171,192,234
pear004T(10).JPG,816,612,pear,417,239,615,447
pear004T(10).JPG,816,612,coin,148,247,209,303
tomato002T(14).JPG,816,612,tomato,409,241,622,444
tomato002T(14).JPG,816,612,coin,94,278,164,346
orange009S(13).JPG,816,612,orange,187,209,403,416
orange009S(13).JPG,816,612,coin,664,363,742,433
egg007T(3).JPG,816,612,egg,430,243,605,371
egg007T(3).JPG,816,612,coin,200,202,266,267
mango005T(9).JPG,816,612,mango,471,282,595,482
mango005T(9).JPG,816,612,coin,162,272,228,338
qiwi007S(6).JPG,816,612,qiwi,439,294,619,459
qiwi007S(6).JPG,816,612,coin,129,402,202,474
mango009S(4).JPG,816,612,mango,463,315,712,438
mango009S(4).JPG,816,612,coin,64,382,147,460
mooncake001T(8).JPG,816,612,mooncake,426,267,555,395
mooncake001T(8).JPG,816,612,coin,82,233,147,297
fired_dough_twist007S(5).JPG,504,378,fired_dough_twist,270,138,382,229
fired_dough_twist007S(5).JPG,504,378,coin,50,170,108,225
tomato003S(10).JPG,816,612,tomato,441,257,627,383
tomato003S(10).JPG,816,612,coin,156,347,218,402
orange008T(17).JPG,816,612,orange,388,280,593,505
orange008T(17).JPG,816,612,coin,115,215,181,273
qiwi007T(10).JPG,612,612,qiwi,272,271,416,458
qiwi007T(10).JPG,612,612,coin,46,110,107,168
mix008T(4).JPG,816,612,tomato,344,114,512,294
mix008T(4).JPG,816,612,banana,247,352,653,540
mix008T(4).JPG,816,612,coin,122,204,182,261
plum001S(20).JPG,816,612,plum,469,193,666,369
plum001S(20).JPG,816,612,coin,87,312,165,386
pear004S(14).JPG,816,612,pear,462,224,658,407
pear004S(14).JPG,816,612,coin,146,364,214,420
tomato002S(10).JPG,816,612,tomato,402,250,563,387
tomato002S(10).JPG,816,612,coin,148,346,214,404
banana014T(10).JPG,816,612,banana,346,160,537,496
banana014T(10).JPG,816,612,coin,129,249,187,305
qiwi006T(10).JPG,816,612,qiwi,396,257,585,425
qiwi006T(10).JPG,816,612,coin,83,256,146,316
qiwi006T(5).JPG,816,612,qiwi,425,297,582,475
qiwi006T(5).JPG,816,612,coin,98,300,161,361
sachima001T(12).JPG,816,612,sachima,436,220,653,402
sachima001T(12).JPG,816,612,coin,144,245,210,304
peach002T(8).JPG,816,612,peach,459,284,600,425
peach002T(8).JPG,816,612,coin,180,237,239,292
plum001S(5).JPG,816,612,plum,478,186,669,352
plum001S(5).JPG,816,612,coin,123,310,199,382
fired_dough_twist001T(2).JPG,816,612,fired_dough_twist,468,159,592,468
fired_dough_twist001T(2).JPG,816,612,coin,136,185,209,256
apple009T(4).JPG,816,612,apple,147,235,413,477
apple009T(4).JPG,816,612,coin,567,202,631,267
banana011T(7).JPG,816,612,banana,367,213,554,565
banana011T(7).JPG,816,612,coin,123,104,189,162
apple019T(4).JPG,504,378,apple,118,107,246,227
apple019T(4).JPG,504,378,coin,345,100,378,135
pear006T(1).JPG,504,378,pear,130,59,259,168
pear006T(1).JPG,504,378,coin,376,129,411,165
lemon004S(9).JPG,816,612,lemon,470,167,615,289
lemon004S(9).JPG,816,612,coin,91,250,156,313
tomato003T(34).JPG,816,612,tomato,423,207,672,446
tomato003T(34).JPG,816,612,coin,112,165,188,232
mooncake001S(6).JPG,816,612,mooncake,468,326,592,386
mooncake001S(6).JPG,816,612,coin,122,341,188,401
mix013T(3).JPG,816,612,lemon,376,90,531,227
mix013T(3).JPG,816,612,pear,345,312,530,502
mix013T(3).JPG,816,612,coin,110,175,167,231
lemon003S(14).JPG,816,612,lemon,474,203,629,331
lemon003S(14).JPG,816,612,coin,166,287,227,347
sachima002T(2).JPG,816,612,sachima,355,256,537,407
sachima002T(2).JPG,816,612,coin,76,196,137,256
mix003T(3).JPG,816,612,qiwi,328,153,490,295
mix003T(3).JPG,816,612,apple,311,342,512,533
mix003T(3).JPG,816,612,coin,156,154,211,208
lemon002S(14).JPG,816,612,lemon,477,315,607,442
lemon002S(14).JPG,816,612,coin,163,397,221,459
mango002S(3).JPG,816,612,mango,474,295,657,434
mango002S(3).JPG,816,612,coin,148,378,217,446
apple004S(4).JPG,816,612,apple,442,152,778,442
apple004S(4).JPG,816,612,coin,67,380,163,456
orange010T(3).JPG,816,612,orange,476,212,754,467
orange010T(3).JPG,816,612,coin,126,243,195,308
litchi004T(3).JPG,816,612,litchi,516,244,680,397
litchi004T(3).JPG,816,612,coin,178,258,259,335
sachima005S(14).JPG,816,612,sachima,411,269,601,371
sachima005S(14).JPG,816,612,coin,30,332,113,413
peach004T(1).JPG,816,612,peach,463,275,638,463
peach004T(1).JPG,816,612,coin,127,106,201,174
bun001T(6).JPG,816,612,bun,386,262,637,447
bun001T(6).JPG,816,612,coin,114,214,181,280
apple014S(4).JPG,816,612,apple,123,201,391,428
apple014S(4).JPG,816,612,coin,670,362,743,434
bread007T(2).JPG,816,612,bread,71,93,443,508
bread007T(2).JPG,816,612,coin,512,301,591,386
bread001S(5).JPG,816,612,bread,54,367,492,455
bread001S(5).JPG,816,612,coin,686,380,776,466
apple012T(3).JPG,816,612,apple,276,234,487,441
apple012T(3).JPG,816,612,coin,40,220,98,280
orange006S(4).JPG,816,612,orange,361,176,532,343
orange006S(4).JPG,816,612,coin,173,306,234,369
pear001T(12).JPG,816,612,pear,381,207,596,421
pear001T(12).JPG,816,612,coin,104,180,168,244
peach002S(6).JPG,816,612,peach,442,259,596,413
peach002S(6).JPG,816,612,coin,59,372,131,440
bun007S(1).JPG,816,612,bun,465,230,723,363
bun007S(1).JPG,816,612,coin,120,311,187,376
apple002T(3).JPG,816,612,apple,360,82,606,329
apple002T(3).JPG,816,612,coin,539,500,604,566
litchi002S(4).JPG,816,612,litchi,496,290,618,394
litchi002S(4).JPG,816,612,coin,272,330,334,389
mango004T(4).JPG,816,612,mango,412,317,541,507
mango004T(4).JPG,816,612,coin,103,312,174,384
lemon004T(7).JPG,816,612,lemon,439,231,582,396
lemon004T(7).JPG,816,612,coin,135,143,199,207
doughnut007S(14).JPG,816,612,doughnut,435,267,728,375
doughnut007S(14).JPG,816,612,coin,435,267,728,375
sachima004S(5).JPG,816,612,sachima,458,329,676,438
sachima004S(5).JPG,816,612,coin,54,379,122,447
banana011S(9).JPG,816,612,banana,335,338,746,427
banana011S(9).JPG,816,612,coin,80,382,153,448
doughnut006S(14).JPG,816,612,doughnut,373,274,630,358
doughnut006S(14).JPG,816,612,coin,123,316,190,380
peach005S(2).JPG,816,612,peach,498,216,689,373
peach005S(2).JPG,816,612,coin,165,324,226,384
plum004S(22).JPG,816,612,plum,470,207,639,349
plum004S(22).JPG,816,612,coin,143,306,206,365
apple015T(7).JPG,816,612,apple,440,246,714,534
apple015T(7).JPG,816,612,coin,116,221,186,294
bread006S(1).JPG,816,612,bread,300,229,708,299
bread006S(1).JPG,816,612,coin,108,252,181,323
pear001S(16).JPG,816,612,pear,441,123,618,307
pear001S(16).JPG,816,612,coin,102,268,163,326
lemon003T(3).JPG,816,612,lemon,498,245,656,424
lemon003T(3).JPG,816,612,coin,120,211,189,280
sachima003S(1).JPG,816,612,sachima,471,288,674,393
sachima003S(1).JPG,816,612,coin,63,336,143,404
doughnut007T(10).JPG,816,612,doughnut,358,206,586,433
doughnut007T(10).JPG,816,612,coin,98,198,162,259
doughnut006T(10).JPG,816,612,doughnut,421,206,701,502
doughnut006T(10).JPG,816,612,coin,153,139,221,205
tomato003S(30).JPG,816,612,tomato,438,262,611,389
tomato003S(30).JPG,816,612,coin,142,347,201,404
lemon003T(10).JPG,816,612,lemon,527,290,698,453
lemon003T(10).JPG,816,612,coin,169,224,232,290
mooncake006S(2).JPG,816,612,mooncake,434,286,608,357
mooncake006S(2).JPG,816,612,coin,116,313,179,373
apple018T(9).JPG,816,612,apple,435,212,659,428
apple018T(9).JPG,816,612,coin,168,193,227,251
sachima005T(6).JPG,816,612,sachima,410,231,628,410
sachima005T(6).JPG,816,612,coin,112,180,172,240
lemon002T(10).JPG,816,612,lemon,416,320,590,485
lemon002T(10).JPG,816,612,coin,144,225,210,292
qiwi007T(8).JPG,612,612,qiwi,247,314,365,478
qiwi007T(8).JPG,612,612,coin,55,166,113,220
doughnut006S(3).JPG,816,612,doughnut,425,303,683,381
doughnut006S(3).JPG,816,612,coin,139,339,203,400
sachima004T(10).JPG,816,612,sachima,421,259,626,447
sachima004T(10).JPG,816,612,coin,163,166,234,229
mango005S(7).JPG,816,612,mango,443,352,630,446
mango005S(7).JPG,816,612,coin,128,398,195,461
litchi003T(7).JPG,816,612,litchi,484,256,615,402
litchi003T(7).JPG,816,612,coin,166,225,234,294
sachima005T(10).JPG,816,612,sachima,469,294,701,480
sachima005T(10).JPG,816,612,coin,140,233,209,299
orange007T(7).JPG,816,612,orange,379,269,557,472
orange007T(7).JPG,816,612,coin,246,347,305,402
peach003T(5).JPG,816,612,peach,491,266,679,453
peach003T(5).JPG,816,612,coin,145,272,218,340
bun006T(2).JPG,816,612,bun,285,166,514,436
bun006T(2).JPG,816,612,coin,99,185,166,246
mix007T(1).JPG,816,612,mango,328,125,606,329
mix007T(1).JPG,816,612,banana,302,362,690,569
mix007T(1).JPG,816,612,coin,57,254,128,321
mango009T(11).JPG,816,612,mango,425,207,569,403
mango009T(11).JPG,816,612,coin,117,235,174,292
mooncake005S(4).JPG,816,612,mooncake,493,324,617,389
mooncake005S(4).JPG,816,612,coin,114,340,178,404
fired_dough_twist003T(9).JPG,816,612,fired_dough_twist,446,114,571,440
fired_dough_twist003T(9).JPG,816,612,coin,100,222,175,295
banana008S(5).JPG,816,612,banana,305,262,791,381
banana008S(5).JPG,816,612,coin,116,314,196,390
orange004T(1).JPG,816,612,orange,246,140,488,413
orange004T(1).JPG,816,612,coin,571,444,641,515
bun005T(4).JPG,816,612,bun,419,201,598,407
bun005T(4).JPG,816,612,coin,130,235,188,288
tomato002T(6).JPG,816,612,tomato,401,239,584,420
tomato002T(6).JPG,816,612,coin,140,220,201,282
orange014T(1).JPG,504,378,orange,120,103,238,226
orange014T(1).JPG,504,378,coin,393,238,432,276
doughnut005S(5).JPG,816,612,doughnut,423,339,672,427
doughnut005S(5).JPG,816,612,coin,84,376,148,439
mango006S(1).JPG,816,612,mango,434,327,640,427
mango006S(1).JPG,816,612,coin,99,374,166,440
doughnut003T(2).JPG,816,612,doughnut,339,161,616,434
doughnut003T(2).JPG,816,612,coin,70,277,143,348
apple006T(1).JPG,816,612,apple,112,149,410,447
apple006T(1).JPG,816,612,coin,648,368,723,448
orange012S(6).JPG,504,378,orange,318,113,474,263
orange012S(6).JPG,504,378,coin,56,227,103,275
plum001S(16).JPG,816,612,plum,442,199,638,375
plum001S(16).JPG,816,612,coin,123,322,200,392
tomato004S(1).JPG,816,612,tomato,440,153,635,286
tomato004S(1).JPG,816,612,coin,114,232,186,292
mango010T(6).JPG,816,612,mango,409,199,553,418
mango010T(6).JPG,816,612,coin,130,136,189,195
orange008T(21).JPG,816,612,orange,400,247,599,465
orange008T(21).JPG,816,612,coin,151,183,209,243
bun003S(3).JPG,816,612,bun,395,154,708,344
bun003S(3).JPG,816,612,coin,47,269,122,342
apple016T(1).JPG,816,612,apple,421,225,639,440
apple016T(1).JPG,816,612,coin,188,220,247,280
tomato003S(26).JPG,816,612,tomato,432,271,608,402
tomato003S(26).JPG,816,612,coin,126,370,191,428
mooncake003T(3).JPG,816,612,mooncake,496,244,668,410
mooncake003T(3).JPG,816,612,coin,88,185,170,265
peach004T(14).JPG,816,612,peach,466,283,619,431
peach004T(14).JPG,816,612,coin,151,146,213,205
doughnut004T(6).JPG,816,612,doughnut,343,182,626,451
doughnut004T(6).JPG,816,612,coin,151,77,216,143
mango007T(2).JPG,816,612,mango,443,246,577,433
mango007T(2).JPG,816,612,coin,104,250,168,315
egg005T(8).JPG,816,612,egg,517,312,621,445
egg005T(8).JPG,816,612,coin,76,314,134,366
litchi001S(2).JPG,816,612,litchi,523,328,632,442
litchi001S(2).JPG,816,612,coin,298,372,360,435
orange015S(2).JPG,504,378,orange,96,88,248,214
orange015S(2).JPG,504,378,coin,433,199,484,247
tomato003S(5).JPG,816,612,tomato,487,305,744,490
tomato003S(5).JPG,816,612,coin,146,422,227,503
plum001T(12).JPG,816,612,plum,422,217,636,411
plum001T(12).JPG,816,612,coin,136,217,205,283
bread002S(3).JPG,816,612,bread,21,312,492,422
bread002S(3).JPG,816,612,coin,714,333,814,426
apple011T(5).JPG,816,612,apple,145,224,392,451
apple011T(5).JPG,816,612,coin,444,298,506,360
orange005S(2).JPG,816,612,orange,115,75,403,303
orange005S(2).JPG,816,612,coin,641,274,731,359
banana009T(6).JPG,816,612,banana,306,50,569,503
banana009T(6).JPG,816,612,coin,62,166,119,224
tomato003T(22).JPG,816,612,tomato,395,302,611,514
tomato003T(22).JPG,816,612,coin,105,204,175,267
bun004S(7).JPG,816,612,bun,505,257,747,438
bun004S(7).JPG,816,612,coin,82,365,156,435
peach005S(10).JPG,816,612,peach,449,194,638,353
peach005S(10).JPG,816,612,coin,135,300,195,362
peach004S(10).JPG,816,612,peach,462,303,596,431
peach004S(10).JPG,816,612,coin,174,397,233,455
mix006S(2).JPG,816,612,banana,273,312,461,409
mix006S(2).JPG,816,612,mango,531,281,708,406
mix006S(2).JPG,816,612,coin,65,359,134,425
lemon001S(6).JPG,816,612,lemon,482,227,627,349
lemon001S(6).JPG,816,612,coin,187,310,246,364
sachima001T(4).JPG,816,612,sachima,402,243,609,428
sachima001T(4).JPG,816,612,coin,98,236,161,297
doughnut009T(8).JPG,816,612,doughnut,387,209,623,457
doughnut009T(8).JPG,816,612,coin,128,159,191,219
apple015S(10).JPG,816,612,apple,362,196,581,390
apple015S(10).JPG,816,612,coin,115,341,183,405
qiwi008S(3).JPG,504,378,qiwi,123,153,235,246
qiwi008S(3).JPG,504,378,coin,385,204,447,265
mix010T(5).JPG,816,612,lemon,367,69,540,227
mix010T(5).JPG,816,612,tomato,327,340,536,553
mix010T(5).JPG,816,612,coin,113,189,177,250
banana014T(8).JPG,816,612,banana,336,99,560,459
banana014T(8).JPG,816,612,coin,123,230,184,291
apple016S(19).JPG,816,612,apple,414,120,637,326
apple016S(19).JPG,816,612,coin,92,276,162,341
apple017S(2).JPG,816,612,apple,451,250,691,459
apple017S(2).JPG,816,612,coin,142,402,212,470
orange003T(5).JPG,816,612,orange,398,190,718,498
orange003T(5).JPG,816,612,coin,124,128,218,218
apple007S(2).JPG,816,612,apple,451,186,704,414
apple007S(2).JPG,816,612,coin,134,365,207,432
orange013T(5).JPG,504,378,orange,265,176,383,294
orange013T(5).JPG,504,378,coin,88,171,127,209
apple017S(19).JPG,816,612,apple,436,201,674,400
apple017S(19).JPG,816,612,coin,108,349,179,417
mango001S(5).JPG,816,612,mango,415,333,607,489
mango001S(5).JPG,816,612,coin,115,433,187,497
doughnut002S(1).JPG,816,612,doughnut,2,244,380,418
doughnut002S(1).JPG,816,612,coin,688,321,799,426
lemon001T(4).JPG,816,612,lemon,401,258,546,432
lemon001T(4).JPG,816,612,coin,108,267,171,327
sachima001S(6).JPG,816,612,sachima,462,322,683,433
sachima001S(6).JPG,816,612,coin,71,376,144,447
tomato004S(21).JPG,816,612,tomato,452,169,645,310
tomato004S(21).JPG,816,612,coin,134,261,202,321
qiwi008T(1).JPG,504,378,qiwi,166,100,263,190
qiwi008T(1).JPG,504,378,coin,70,159,120,206
mooncake002T(2).JPG,816,612,mooncake,472,239,613,378
mooncake002T(2).JPG,816,612,coin,83,274,155,345
bun002S(2).JPG,816,612,bun,457,262,684,410
bun002S(2).JPG,816,612,coin,139,345,209,409
plum004T(8).JPG,816,612,plum,445,270,657,461
plum004T(8).JPG,816,612,coin,129,90,209,163
plum004S(18).JPG,816,612,plum,458,215,613,347
plum004S(18).JPG,816,612,coin,141,314,205,376
orange003S(7).JPG,816,612,orange,156,134,504,445
orange003S(7).JPG,816,612,coin,680,364,797,477
mango001T(7).JPG,816,612,mango,306,308,550,484
mango001T(7).JPG,816,612,coin,135,132,199,191
doughnut002T(3).JPG,816,612,doughnut,157,197,415,461
doughnut002T(3).JPG,816,612,coin,568,191,629,255
doughnut004S(4).JPG,816,612,doughnut,400,298,659,386
doughnut004S(4).JPG,816,612,coin,103,331,167,395
doughnut008T(12).JPG,816,612,doughnut,409,193,667,414
doughnut008T(12).JPG,816,612,coin,409,193,667,414
grape002T(16).JPG,816,612,grape,359,191,684,501
grape002T(16).JPG,816,612,coin,157,175,222,238
tomato003T(7).JPG,816,612,tomato,467,251,678,445
tomato003T(7).JPG,816,612,coin,144,211,208,272
doughnut009T(12).JPG,816,612,doughnut,418,200,656,432
doughnut009T(12).JPG,816,612,coin,160,151,221,209
bread002T(1).JPG,816,612,bread,82,123,461,474
bread002T(1).JPG,816,612,coin,579,221,643,288
banana009S(4).JPG,816,612,banana,18,258,553,336
banana009S(4).JPG,816,612,coin,627,298,692,361
peach001T(2).JPG,816,612,peach,396,250,566,415
peach001T(2).JPG,816,612,coin,105,134,172,203
bun004T(5).JPG,816,612,bun,375,247,621,412
bun004T(5).JPG,816,612,coin,148,229,208,287
fired_dough_twist002T(8).JPG,816,612,fired_dough_twist,429,213,543,441
fired_dough_twist002T(8).JPG,816,612,coin,100,223,160,285
mooncake003S(12).JPG,816,612,mooncake,496,296,626,364
mooncake003S(12).JPG,816,612,coin,152,315,213,374
mooncake004S(5).JPG,816,612,mooncake,511,313,637,376
mooncake004S(5).JPG,816,612,coin,180,329,243,386
mooncake002S(12).JPG,816,612,mooncake,474,324,607,384
mooncake002S(12).JPG,816,612,coin,124,334,187,396
apple006S(3).JPG,816,612,apple,478,145,733,365
apple006S(3).JPG,816,612,coin,170,307,249,384
orange012T(4).JPG,504,378,orange,162,134,267,226
orange012T(4).JPG,504,378,coin,373,284,405,316
grape002S(12).JPG,816,612,grape,403,161,698,349
grape002S(12).JPG,816,612,coin,108,282,176,347
tomato004T(3).JPG,816,612,tomato,404,200,629,428
tomato004T(3).JPG,816,612,coin,71,239,141,309
mango010S(4).JPG,816,612,mango,468,244,683,350
mango010S(4).JPG,816,612,coin,150,299,211,360
bun003T(1).JPG,816,612,bun,414,213,635,511
bun003T(1).JPG,816,612,coin,148,247,219,315
apple016S(3).JPG,816,612,apple,398,144,617,341
apple016S(3).JPG,816,612,coin,75,308,147,372
grape001T(8).JPG,816,612,grape,252,148,642,470
grape001T(8).JPG,816,612,coin,129,172,182,224
doughnut008T(9).JPG,816,612,doughnut,418,164,647,411
doughnut008T(9).JPG,816,612,coin,149,182,213,243
mooncake003S(1).JPG,816,612,mooncake,474,345,595,403
mooncake003S(1).JPG,816,612,coin,136,356,196,412
mix011T(4).JPG,816,612,tomato,369,74,562,277
mix011T(4).JPG,816,612,orange,362,320,581,536
mix011T(4).JPG,816,612,coin,107,212,166,271
mooncake002T(16).JPG,816,612,mooncake,434,239,557,361
mooncake002T(16).JPG,816,612,coin,121,192,183,256
mix007S(3).JPG,816,612,banana,315,301,475,374
mix007S(3).JPG,816,612,mango,510,250,670,372
mix007S(3).JPG,816,612,coin,120,333,181,391
tomato004T(25).JPG,816,612,tomato,121,264,192,328
tomato004T(25).JPG,816,612,coin,83,223,155,289
pear004S(8).JPG,816,612,pear,465,163,668,348
pear004S(8).JPG,816,612,coin,169,300,232,362
mooncake005T(6).JPG,816,612,mooncake,463,232,608,382
mooncake005T(6).JPG,816,612,coin,86,256,159,323
apple010T(4).JPG,816,612,apple,120,251,327,466
apple010T(4).JPG,816,612,coin,481,164,533,218
bread003S(2).JPG,816,612,bread,195,238,462,309
bread003S(2).JPG,816,612,coin,639,273,714,344
orange004S(3).JPG,816,612,orange,400,192,764,510
orange004S(3).JPG,816,612,coin,185,412,285,511
tomato002S(4).JPG,816,612,tomato,427,274,586,408
tomato002S(4).JPG,816,612,coin,142,368,209,425
orange014S(3).JPG,504,378,orange,284,115,437,252
orange014S(3).JPG,504,378,coin,58,203,106,248
doughnut005T(7).JPG,816,612,doughnut,357,203,625,462
doughnut005T(7).JPG,816,612,coin,147,125,212,189
mango006T(3).JPG,816,612,mango,409,220,555,440
mango006T(3).JPG,816,612,coin,80,251,151,318
banana010S(8).JPG,816,612,banana,323,347,791,469
banana010S(8).JPG,816,612,coin,89,397,163,469
plum003T(21).JPG,816,612,plum,438,262,586,406
plum003T(21).JPG,816,612,coin,204,152,266,209
sachima005S(4).JPG,816,612,sachima,458,246,646,349
sachima005S(4).JPG,816,612,coin,106,300,185,374
doughnut006T(1).JPG,816,612,doughnut,360,223,639,521
doughnut006T(1).JPG,816,612,coin,141,158,211,225
mango005T(5).JPG,816,612,mango,411,216,534,408
mango005T(5).JPG,816,612,coin,96,199,162,262
apple003T(2).JPG,816,612,apple,379,205,606,455
apple003T(2).JPG,816,612,coin,629,52,696,112
litchi003S(5).JPG,816,612,litchi,480,334,610,449
litchi003S(5).JPG,816,612,coin,257,378,319,441
