image_name,Side_coinWidth,Side_coinHeigth,Top_coinWidth,Top_coinHeigth,Side_foodWidth,Side_foodHeigth,Top_foodWidth,Top_foodHeigth,food_label,Side_coinForeground_pixel,Top_coinForeground_pixel,Side_foodForeground_pixel,Top_foodForeground_pixel,realVolume,realDensity,average_density,energy,real_calorie
18,70,67,70,68,189,99,134,195,3,29,2961,12735,19739,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,69,67,68,68,199,100,132,205,3,3560,3289,13924,20721,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,68,65,66,64,197,100,123,194,3,3565,2715,14234,18065,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,70,66,70,66,197,96,126,201,3,3095,2750,13121,18570,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,68,66,71,68,196,98,136,190,3,3349,3401,13455,20257,50,1.3659999999999999,1.1226240804885663,0.6,40.98
18,70,67,65,64,186,98,136,183,3,3405,2803,12818,16745,50,1.3659999999999999,1.1226240804885663,0.6,40.98
2,63,59,72,70,146,143,169,214,3,2431,3216,14788,23794,100,0.975,0.9672702702702707,0.29,28.275
2,60,59,71,66,150,132,152,194,3,2768,2809,13950,22006,100,0.975,0.9672702702702707,0.29,28.275
2,62,60,70,71,144,145,170,218,3,2848,3443,14593,24930,100,0.975,0.9672702702702707,0.29,28.275
2,61,61,74,70,136,139,180,224,3,2766,3415,12928,27642,100,0.975,0.9672702702702707,0.29,28.275
2,61,61,71,70,133,140,193,183,3,2746,3344,12824,23902,100,0.975,0.9672702702702707,0.29,28.275
2,62,60,68,66,138,137,177,166,3,43,2401,12687,20026,100,0.975,0.9672702702702707,0.29,28.275
2,59,59,72,68,154,126,179,194,3,2597,3039,14358,25153,100,0.975,0.9672702702702707,0.29,28.275
2,83,80,67,67,236,199,177,181,3,4963,3168,34543,22117,100,0.975,0.9672702702702707,0.29,28.275
2,63,59,69,67,146,140,151,208,3,32,3045,14204,22175,100,0.975,0.9672702702702707,0.29,28.275
2,65,59,71,70,153,145,175,216,3,46,3110,16692,25699,100,0.975,0.9672702702702707,0.29,28.275
2,62,61,64,63,136,143,148,145,3,2817,1702,13755,16246,100,0.975,0.9672702702702707,0.29,28.275
2,63,59,70,70,141,138,190,181,3,47,3478,12959,23995,100,0.975,0.9672702702702707,0.29,28.275
2,63,60,70,68,132,136,181,182,3,2766,3272,12339,22367,100,0.975,0.9672702702702707,0.29,28.275
2,61,60,75,72,156,143,178,245,3,2867,3676,16829,28109,100,0.975,0.9672702702702707,0.29,28.275
2,60,59,85,75,147,143,179,226,3,2716,4224,15111,30925,100,0.975,0.9672702702702707,0.29,28.275
2,62,61,74,68,155,146,160,225,3,2590,2914,16411,26802,100,0.975,0.9672702702702707,0.29,28.275
2,63,60,78,73,139,141,206,202,3,39,3423,14802,29534,100,0.975,0.9672702702702707,0.29,28.275
2,62,60,70,68,141,142,195,191,3,2752,3304,13216,26141,100,0.975,0.9672702702702707,0.29,28.275
2,61,61,73,69,139,138,160,221,3,2749,9,12861,26446,100,0.975,0.9672702702702707,0.29,28.275
2,62,60,77,72,147,141,177,221,3,2906,3377,14725,28528,100,0.975,0.9672702702702707,0.29,28.275
2,62,60,60,58,154,135,143,175,3,2818,2516,14390,17906,100,0.975,0.9672702702702707,0.29,28.275
2,61,59,67,66,152,139,169,218,3,2694,3104,15323,24178,100,0.975,0.9672702702702707,0.29,28.275
2,61,61,70,71,136,137,191,186,3,2677,3487,12600,24605,100,0.975,0.9672702702702707,0.29,28.275
2,59,58,65,65,132,135,183,172,3,2701,2949,12269,21408,100,0.975,0.9672702702702707,0.29,28.275
2,63,60,73,74,139,137,175,215,3,2601,3975,13169,27364,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,58,71,68,147,135,170,174,3,32,3379,13458,21418,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,64,60,67,68,147,136,163,206,3,50,3232,13612,21538,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,59,58,74,71,150,133,170,244,3,2710,3732,12801,25875,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,63,60,66,66,140,131,180,172,3,2811,3016,12895,20696,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,59,56,79,71,127,130,198,177,3,2613,3302,11647,25798,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,58,68,68,148,135,154,212,3,2565,3326,12825,21514,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,58,68,65,124,133,170,174,3,2578,3121,11425,20158,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,58,74,71,153,131,157,207,3,2805,3817,12771,22199,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,56,66,65,154,132,170,176,3,2663,2968,12709,20793,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,61,59,63,63,126,129,148,198,3,2673,2852,11394,19234,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,59,57,78,73,151,139,179,229,3,2598,4067,13452,28589,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,58,56,56,147,139,130,127,3,2615,2172,13365,12709,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,59,59,76,72,139,130,172,227,3,2801,3470,12513,28985,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,62,58,65,65,125,134,156,202,3,33,3014,11850,21040,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,61,60,72,74,120,134,170,218,3,2724,3878,11216,25337,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,60,60,71,68,145,132,153,211,3,2676,3010,13137,23892,100,0.9420000000000001,0.9672702702702707,0.29,27.317999999999998
2,62,65,71,74,135,137,192,188,3,2878,3453,12542,24280,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,62,62,61,62,160,137,142,179,3,2681,2588,14544,17792,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,63,65,70,68,132,138,155,202,3,2813,2741,12810,21318,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,60,63,68,64,131,139,162,168,3,2795,2785,12078,19655,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,61,63,67,63,130,137,139,184,3,2812,2704,12393,18217,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,63,65,72,70,152,141,185,179,3,2886,3629,14159,23126,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,60,62,70,67,159,141,182,170,3,2712,3094,14612,22337,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,62,61,68,66,131,139,146,205,3,2765,2862,12188,21716,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,60,65,68,67,127,138,152,202,3,2785,3036,12112,20345,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,64,65,69,68,147,141,174,169,3,2895,3052,13701,20368,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,61,64,68,68,152,135,189,167,3,2766,3207,13855,21937,100,0.9009999999999999,0.9672702702702707,0.29,26.128999999999998
2,64,60,68,68,153,151,191,178,3,2789,3185,16433,22204,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,64,62,72,68,149,157,182,183,3,2714,3280,15563,24193,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,66,64,71,71,160,154,174,206,3,2924,3346,17252,23186,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,63,62,67,69,137,146,189,187,3,2765,3057,14465,23339,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,66,62,69,65,140,154,162,183,3,2972,3099,14768,21544,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,66,62,65,64,149,154,158,199,3,2846,2888,16223,20603,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,64,61,64,67,158,144,174,179,3,2783,2903,15846,19864,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,65,63,65,64,133,149,155,191,3,2981,2766,14071,19572,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,67,62,68,67,149,158,173,178,3,2866,2962,15346,20680,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,68,61,71,67,157,154,154,192,3,36,3357,16501,22765,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,65,62,67,67,144,154,158,189,3,37,3011,14960,20694,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,66,62,67,68,166,152,168,205,3,2900,2841,16757,22190,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,63,62,67,66,155,145,177,171,3,2689,2924,15972,20836,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,65,61,65,65,143,157,159,201,3,2768,2381,14973,21556,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,64,62,74,70,164,156,178,172,3,2734,3326,17100,22869,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,67,60,71,70,148,161,173,203,3,2741,3696,16087,23126,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
2,66,63,67,66,162,153,174,163,3,2909,2975,16639,20835,90,1.0255555555555556,0.9672702702702707,0.29,26.766999999999996
0,66,63,65,66,208,208,245,260,3,3207,2992,31090,44413,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,66,63,61,60,214,194,235,241,3,3161,2870,30155,41262,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,66,61,64,62,217,197,239,247,3,3099,2489,32617,41290,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,66,62,58,60,216,192,202,230,3,3178,2526,30938,34296,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,65,62,68,67,216,195,261,259,3,3095,3200,31603,48454,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,64,63,62,60,205,181,236,221,3,2975,2379,30396,37020,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,68,62,63,65,207,186,244,254,3,3170,2809,32159,43226,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,65,63,65,67,204,183,241,243,3,3110,2898,27615,43125,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,65,61,62,62,208,187,223,228,3,3051,2682,29257,37393,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,66,62,66,64,221,195,248,263,3,3212,2844,31625,43881,290,0.7982758620689655,0.7893811452348136,0.52,120.38000000000001
0,69,67,60,58,231,216,196,226,3,3670,2284,38315,34056,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,69,63,61,228,230,237,238,3,3612,2744,39487,42704,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,68,66,65,212,211,256,281,3,3446,3005,36133,51624,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,68,65,63,235,218,260,267,3,3798,2861,36951,47387,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,67,55,56,223,225,209,210,3,3625,2058,38971,33192,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,67,61,58,219,219,203,226,3,3588,2276,37581,35806,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,69,69,63,64,232,218,231,243,3,3862,2713,39700,44762,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,69,67,68,67,223,224,248,271,3,3499,3080,40080,49393,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,68,62,60,225,213,217,230,3,37,2794,38274,35864,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,68,61,61,233,225,237,249,3,3575,2460,44048,41875,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,72,70,62,62,217,208,249,263,3,3645,2629,36918,47135,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,68,63,62,233,225,236,241,3,51,2600,41108,42731,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,69,62,62,209,226,230,232,3,3506,2524,36924,41142,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,73,67,60,60,214,218,222,224,3,3521,2237,37096,36855,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,68,63,64,222,212,243,280,3,3735,2640,36705,45444,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,67,57,56,213,208,191,207,3,3728,2256,34015,29060,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,70,61,61,210,221,219,234,3,3588,2510,37073,38243,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,69,60,64,219,214,237,268,3,3453,2578,36799,44900,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,73,70,69,66,234,220,256,269,3,3610,3266,40763,49975,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,70,67,55,57,239,221,220,224,3,3829,2226,40893,33592,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,67,57,62,208,230,229,233,3,3574,2252,36138,37451,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,71,67,66,63,225,206,245,256,3,3615,3076,35901,46591,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,67,67,62,62,234,219,242,262,3,3544,2631,41317,43951,330,0.8257575757575758,0.7893811452348136,0.52,141.70000000000002
0,76,73,63,62,240,223,248,259,3,3736,2612,41695,45728,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,76,73,58,59,246,225,230,232,3,4550,2211,42481,41805,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,71,62,60,237,206,226,247,3,3531,2380,40267,38048,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,71,71,59,58,232,209,219,227,3,3674,2276,40967,35598,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,70,60,58,242,210,210,225,3,3770,2282,40352,35961,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,70,61,61,240,211,240,255,3,3420,2390,40397,40605,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,71,70,64,61,235,217,245,249,3,3704,2552,41056,47137,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,74,70,63,61,240,219,237,250,3,4090,2398,43069,46186,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,70,69,60,60,247,229,233,226,3,4047,2332,41962,38379,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,70,63,61,233,222,242,241,3,3749,2514,42508,42776,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,70,68,62,58,233,210,231,246,3,3984,2379,38395,43448,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,71,58,58,231,209,223,239,3,4161,2280,37726,38048,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,74,71,60,59,242,215,199,207,3,4223,2051,41778,32118,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,69,66,64,241,216,252,264,3,3674,2873,42291,47817,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,69,67,61,62,250,209,225,227,3,4001,2535,39837,37658,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,68,60,59,250,215,220,213,3,4199,2216,42037,38762,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,71,67,64,65,235,196,253,271,3,3440,2747,40476,48547,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,71,70,56,55,243,212,216,223,3,4024,2119,41267,34365,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,74,70,63,62,244,212,243,247,3,4163,2610,39452,42718,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,72,59,58,248,218,202,224,3,4192,2057,41006,32877,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,70,68,57,54,237,210,209,219,3,4032,2013,41293,31992,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,75,71,55,55,250,232,212,212,3,4217,2081,44436,33043,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,73,70,59,58,235,224,223,236,3,3678,2263,42310,37896,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,72,70,58,59,237,215,214,228,3,3509,2150,42083,35918,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,70,69,62,60,236,203,245,249,3,3559,2687,40760,43222,330,0.7727272727272727,0.7893811452348136,0.52,132.6
0,52,54,44,37,212,205,132,125,3,19,0,34698,12601,300,0.85,0.7893811452348136,0.52,132.6
0,53,53,35,35,221,227,142,135,3,2187,894,34926,14092,300,0.85,0.7893811452348136,0.52,132.6
0,55,54,36,34,230,221,141,139,3,2247,906,37148,13094,300,0.85,0.7893811452348136,0.52,132.6
0,55,53,70,35,208,214,132,124,3,2064,52,33030,11420,300,0.85,0.7893811452348136,0.52,132.6
0,54,55,35,25,225,233,140,133,3,2169,10,38959,13238,300,0.85,0.7893811452348136,0.52,132.6
0,52,54,38,40,239,242,137,132,3,19,1034,41703,13708,300,0.85,0.7893811452348136,0.52,132.6
0,81,80,63,64,292,300,276,258,3,5384,2951,66456,47800,360,0.8013888888888889,0.7893811452348136,0.52,150.02
0,87,81,49,51,289,296,194,211,3,5450,1539,63396,30885,360,0.8013888888888889,0.7893811452348136,0.52,150.02
0,88,83,62,67,293,297,299,254,3,5815,2700,68380,49097,360,0.8013888888888889,0.7893811452348136,0.52,150.02
0,114,115,67,68,319,345,252,263,3,9413,3193,90592,45410,290,0.8017241379310345,0.7893811452348136,0.52,120.9
0,116,109,64,62,314,312,235,225,3,9424,2811,75938,38302,290,0.8017241379310345,0.7893811452348136,0.52,120.9
0,120,112,70,69,363,361,260,273,3,9653,3310,99675,49168,290,0.8017241379310345,0.7893811452348136,0.52,120.9
0,118,112,70,68,349,365,256,259,3,9527,3288,101163,46574,290,0.8017241379310345,0.7893811452348136,0.52,120.9
0,114,112,82,81,348,331,301,338,3,9489,4620,93561,67806,290,0.8017241379310345,0.7893811452348136,0.52,120.9
0,66,64,73,70,222,206,273,310,3,3340,3333,33958,63200,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,67,64,70,68,222,207,281,283,3,3445,3477,34692,56304,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,68,64,70,66,233,205,268,265,3,3399,3282,37853,48889,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,68,64,67,67,212,198,262,257,3,3270,2133,34707,49642,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,67,67,76,72,220,194,287,305,3,3244,3615,35320,62246,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,64,71,68,66,225,199,278,303,3,3120,386,34421,59695,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,71,64,63,62,225,217,256,250,3,3318,2244,37176,46632,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,67,64,71,67,216,207,245,278,3,3558,3180,32869,50881,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,63,62,74,72,211,214,314,309,3,2982,3516,35608,68889,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,68,64,59,59,217,196,236,241,3,3407,2231,33331,40192,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,69,64,63,60,222,206,229,225,3,3370,2664,34065,41040,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,69,66,65,61,221,215,234,229,3,3229,117,37971,40013,390,0.7525641025641026,0.7893811452348136,0.52,152.62
0,74,73,79,79,244,222,291,314,3,4337,4424,43974,66581,290,0.8206896551724138,0.7893811452348136,0.52,123.76
0,79,78,69,69,276,213,285,269,3,4754,3511,46883,56118,290,0.8206896551724138,0.7893811452348136,0.52,123.76
0,81,76,71,66,264,225,254,287,3,4638,3165,48250,54583,290,0.8206896551724138,0.7893811452348136,0.52,123.76
0,78,74,45,50,239,253,171,186,3,4562,1435,44610,22273,330,0.7893939393939394,0.7893811452348136,0.52,135.46
0,75,69,58,61,256,250,212,237,3,3903,2340,47576,35648,330,0.7893939393939394,0.7893811452348136,0.52,135.46
0,75,70,53,55,279,250,212,238,3,4029,1991,50629,35473,330,0.7893939393939394,0.7893811452348136,0.52,135.46
0,74,66,59,59,204,216,218,216,3,37,2443,34352,34371,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,63,61,61,61,219,221,225,225,3,42,2447,39880,36519,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,66,67,60,56,219,219,205,207,3,34,2113,34716,33218,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,63,60,66,67,196,178,245,261,3,2984,2822,26494,44682,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,57,57,57,57,203,183,212,229,3,38,2184,28364,34918,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,69,67,60,57,228,219,196,207,3,3687,2078,37897,29721,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,58,57,49,50,194,196,159,165,3,2452,1631,28776,19603,350,0.7214285714285714,0.7893811452348136,0.52,131.3
0,78,76,68,64,227,232,248,234,3,4323,2726,44813,44710,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,80,80,66,63,254,255,210,252,3,4321,2634,48189,36970,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,66,66,64,63,226,219,236,227,3,59,2573,37008,37950,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,62,61,62,62,190,185,235,218,3,41,2646,28114,37171,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,78,75,62,61,271,239,215,213,3,4373,2171,48725,34145,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,67,67,60,57,229,216,219,206,3,41,2244,36936,35297,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,66,67,65,63,213,213,236,229,3,20,2641,32295,38386,290,0.8137931034482758,0.7893811452348136,0.52,122.72
0,120,128,83,81,392,412,311,339,3,11318,5051,131044,75339,300,0.78,0.7893811452348136,0.52,121.68
0,119,126,76,72,360,375,280,304,3,12554,0,102944,59505,300,0.78,0.7893811452348136,0.52,121.68
0,99,96,67,63,336,317,246,268,3,7053,2832,78316,44666,280,0.7821428571428571,0.7893811452348136,0.52,113.88000000000001
0,79,76,64,66,281,292,271,294,3,4432,0,62338,57567,420,0.7738095238095238,0.7893811452348136,0.52,169.0
0,74,73,64,65,266,274,291,297,3,3969,3010,55295,62999,420,0.7738095238095238,0.7893811452348136,0.52,169.0
0,70,69,67,64,254,238,275,304,3,3729,2574,47598,55443,420,0.7738095238095238,0.7893811452348136,0.52,169.0
0,66,65,56,58,217,203,216,228,3,3322,2162,33754,35225,310,0.7419354838709677,0.7893811452348136,0.52,119.60000000000001
0,70,68,59,61,216,205,233,230,3,3750,2353,33860,37971,310,0.7419354838709677,0.7893811452348136,0.52,119.60000000000001
0,66,66,60,61,232,208,245,238,3,3393,2784,36155,41647,310,0.7419354838709677,0.7893811452348136,0.52,119.60000000000001
0,71,68,61,62,222,199,246,249,3,3231,2845,35982,43919,310,0.7419354838709677,0.7893811452348136,0.52,119.60000000000001
0,56,54,61,61,210,188,255,246,3,2074,2702,30716,43091,310,0.7887096774193548,0.7893811452348136,0.52,127.14
0,65,63,67,66,225,200,257,258,3,2979,3299,34245,48802,300,0.7933333333333333,0.7893811452348136,0.52,123.76
0,78,76,68,69,264,237,247,265,3,4084,3206,49386,47230,300,0.7933333333333333,0.7893811452348136,0.52,123.76
0,77,74,62,62,257,230,214,224,3,4338,335,46571,35747,300,0.7933333333333333,0.7893811452348136,0.52,123.76
0,109,107,70,70,309,308,265,256,3,8598,3418,71566,50086,280,0.7589285714285714,0.7893811452348136,0.52,110.5
0,107,108,76,75,348,369,296,308,3,9312,4128,94350,62056,280,0.7589285714285714,0.7893811452348136,0.52,110.5
0,77,75,59,61,256,242,217,230,3,4681,2570,47783,37707,310,0.7935483870967742,0.7893811452348136,0.52,127.92
0,78,77,55,55,261,236,203,207,3,4746,1993,49438,29266,310,0.7935483870967742,0.7893811452348136,0.52,127.92
0,71,69,65,62,232,221,225,236,3,3805,2715,40569,38360,310,0.7935483870967742,0.7893811452348136,0.52,127.92
5,80,74,80,76,187,172,250,221,3,4096,4020,25565,40969,150,1.012,1.0104175824175832,0.46,69.828
5,77,72,86,89,189,167,235,206,3,4051,5774,24460,39650,150,1.012,1.0104175824175832,0.46,69.828
5,78,74,74,72,198,168,280,265,3,4041,3508,24620,54642,150,1.012,1.0104175824175832,0.46,69.828
5,76,75,232,221,189,177,227,209,3,3867,37111,24428,36368,150,1.012,1.0104175824175832,0.46,69.828
5,75,73,75,74,192,166,234,220,3,3928,3811,24866,39481,150,1.012,1.0104175824175832,0.46,69.828
5,214,185,73,71,193,187,233,205,3,27931,3406,26542,38335,150,1.012,1.0104175824175832,0.46,69.828
5,76,72,76,77,209,177,222,204,3,4035,3895,26015,34181,150,1.012,1.0104175824175832,0.46,69.828
5,77,71,225,202,194,162,224,213,3,3874,37039,26160,36493,150,1.012,1.0104175824175832,0.46,69.828
5,77,75,70,70,195,167,188,215,3,3956,3043,24711,30584,150,1.012,1.0104175824175832,0.46,69.828
5,77,74,77,77,213,163,230,208,3,3924,3881,25182,34312,150,1.012,1.0104175824175832,0.46,69.828
5,77,75,81,78,192,150,252,216,3,3777,4744,23322,41733,150,1.012,1.0104175824175832,0.46,69.828
5,190,167,72,69,205,169,220,189,3,26482,3154,27347,28978,150,1.012,1.0104175824175832,0.46,69.828
5,76,74,73,74,184,165,225,215,3,4060,3728,24800,36533,150,1.012,1.0104175824175832,0.46,69.828
5,74,73,76,71,218,176,216,214,3,3869,4019,28520,37145,150,1.012,1.0104175824175832,0.46,69.828
5,79,73,73,72,198,159,224,222,3,3871,3421,25867,38565,150,1.012,1.0104175824175832,0.46,69.828
5,74,72,79,74,204,173,222,202,3,3886,3828,26429,35679,150,1.012,1.0104175824175832,0.46,69.828
5,73,73,77,72,188,165,232,210,3,3943,3905,24754,39336,150,1.012,1.0104175824175832,0.46,69.828
5,201,161,227,214,201,160,220,205,3,24182,37025,24098,35251,150,1.012,1.0104175824175832,0.46,69.828
5,74,72,80,79,189,162,242,220,3,3732,4157,23661,38031,150,1.012,1.0104175824175832,0.46,69.828
5,76,73,76,75,181,162,228,202,3,3992,3883,22832,34549,150,1.012,1.0104175824175832,0.46,69.828
5,201,154,68,67,200,167,190,179,3,24860,2961,25120,26572,150,1.012,1.0104175824175832,0.46,69.828
5,77,75,78,77,179,155,234,219,3,4490,4182,22385,39349,150,1.012,1.0104175824175832,0.46,69.828
5,77,74,83,79,195,165,242,221,3,3931,4240,24408,43384,150,1.012,1.0104175824175832,0.46,69.828
5,72,69,72,71,154,143,174,184,3,4234,3378,15953,24449,100,0.907,1.0104175824175832,0.46,41.722
5,74,71,73,73,163,136,173,190,3,3630,3854,16862,25164,100,0.907,1.0104175824175832,0.46,41.722
5,70,71,73,70,162,139,168,160,3,3893,3321,16750,19827,100,0.907,1.0104175824175832,0.46,41.722
5,72,70,71,74,171,138,183,190,3,4027,3611,17396,26064,100,0.907,1.0104175824175832,0.46,41.722
5,72,70,72,68,160,130,162,183,3,4174,3001,15718,23288,100,0.907,1.0104175824175832,0.46,41.722
5,75,69,73,67,157,138,167,153,3,3685,3053,15315,20423,100,0.907,1.0104175824175832,0.46,41.722
5,73,70,71,69,160,139,169,158,3,3633,3160,16117,19832,100,0.907,1.0104175824175832,0.46,41.722
5,73,70,74,71,136,145,175,171,3,4386,3453,14618,21078,100,0.907,1.0104175824175832,0.46,41.722
5,72,71,69,70,154,136,175,159,3,4205,3139,15071,20365,100,0.907,1.0104175824175832,0.46,41.722
5,74,70,76,71,164,143,174,186,3,3812,3798,16841,24241,100,0.907,1.0104175824175832,0.46,41.722
